Month/YR Monitored,Date Data Collected,EpicotylLength,OutplantTagID,DeadAliveDying,PlumuleColor,HypocotylLength,TotalLength,Branches,"LeavesMainStem
",LeavesBranches,TotalLeaves,,,PROP ROOTS
12.2023,12/27/2023,22.7,3092,A,G,,44.1,0,6,0,6,H,,
12.2023,12/27/2023,19.5,3012,A,G,,46.5,2,4,4,8,H,,
12.2023,12/27/2023,16.8,3008,A,G,,39.4,2,0,15,15,H,,
12.2023,12/27/2023,20.4,2862,A,G,,36.2,0,8,0,8,H,,
12.2023,12/27/2023,16.7,3052,A,G,,28.8,0,2,0,2,H,,
12.2023,12/27/2023,11.2,3055,A,G,,,0,2,0,2,H,,
12.2023,12/27/2023,12.7,3063,A,G,,29.2,0,4,0,4,H,,
12.2023,12/27/2023,17.6,3065,A,G,,39.1,0,8,0,8,H,,
12.2023,12/27/2023,18.2,2175,A,G,,40.8,0,7,0,7,H,,
12.2023,12/27/2023,21.8,2172,A,G,,49,0,6,0,6,H,,
12.2023,12/27/2023,21.2,1853,A,G,,39.7,0,7,0,7,H,,
12.2023,12/27/2023,23.9,2864,A,G,,46.5,0,9,0,9,H,,
12.2023,12/27/2023,14.5,3007,A,G,,38.4,0,5,0,5,H,,
12.2023,12/27/2023,14,3009,A,G,,36.5,0,4,0,4,H,,
12.2023,12/27/2023,13.7,3066,A,G,,32.7,0,6,0,6,H,,
12.2023,12/27/2023,12.4,3010,A,G,,32.6,0,6,0,6,H,,
12.2023,12/27/2023,25.1,2152,A,G,,49.5,1,6,UKN,UKN,H,,
12.2023,12/27/2023,24,2142,A,G,,43.2,0,7,0,7,H,,
12.2023,12/27/2023,28.2,2125,A,G,,45.4,0,9,0,9,H,,
12.2023,12/27/2023,19.8,1865,A,G,,47.3,0,4,0,4,H,,
12.2023,12/27/2023,19.9,3077,A,G,,37.5,0,4,0,4,H,,
12.2023,12/27/2023,21.7,3056,A,G,,39.1,0,4,0,4,H,,
12.2023,12/27/2023,20,3011,A,G,,35.5,0,4,0,4,H,,
12.2023,12/27/2023,12,3023,A,G,,37.1,0,4,0,4,H,,
12.2023,12/27/2023,16.6,1842,A,G,,36.3,0,6,0,6,H,,
12.2023,12/27/2023,16.2,1881,A,G,,39.8,0,8,0,8,H,,
12.2023,12/27/2023,15.2,3088,A,G,,32.1,0,3,0,12,W,,
12.2023,12/27/2023,26.1,1878,A,G,,49,1,6,UKN,UKN,H,,
12.2023,12/27/2023,23,3019,A,G,,43.6,0,4,0,4,H,,
12.2023,12/27/2023,14.3,2158,A,G,,39.2,0,4,0,4,H,,
12.2023,12/27/2023,9.8,2130,A,G,,33.4,0,5,0,5,H,,
12.2023,12/29/2023,14.2,1824,A,G,,38.4,0,6,0,6,H,,
12.2023,12/29/2023,8.5,1869,A,G,,34,2,0,2,2,H,"MSD, EPI LENGTH TO TALLEST BRANCH",
12.2023,12/29/2023,13,3045,A,G,,35.4,0,6,0,6,H,,
12.2023,12/29/2023,22.7,1850,A,G,,49.2,0,7,0,7,H,,
12.2023,12/29/2023,12.2,3013,A,G,,34,0,4,0,4,H,,
12.2023,12/29/2023,14.4,3073,A,G,,45.1,0,4,0,4,H,,
12.2023,12/29/2023,9.8,2184,A,G,,21.3,0,2,0,2,H,,
12.2023,12/29/2023,22.2,3069,A,G,,50.5,2,4,8,12,H,,
12.2023,12/29/2023,13.8,2160,A,G,,41.6,0,4,0,4,H,,
12.2023,12/29/2023,21.6,3072,A,G,,46,0,6,0,6,H,,
12.2023,12/29/2023,16.2,2195,A,G,,30.6,0,6,0,6,H,,
12.2023,12/29/2023,19.5,1887,A,G,,46,0,4,0,4,H,,
12.2023,12/29/2023,15.5,1891,A,G,,39,0,7,0,7,H,,
12.2023,12/29/2023,15.3,2850,A,G,,32.9,0,7,0,7,H,,
12.2023,12/29/2023,28.8,1890,A,G,,52.3,0,6,0,6,H,,
12.2023,12/29/2023,19.9,1883,A,G,,36.6,0,2,0,2,D,,
12.2023,12/29/2023,15.8,1876,A,G,,50.1,0,2,0,2,D,,
12.2023,12/29/2023,10.2,2143,A,G,,26.1,0,2,0,2,H,,
12.2023,12/29/2023,9.1,2105,A,G,,33.8,0,2,0,2,D,,
12.2023,12/29/2023,25,2127,A,G,,42.7,2,4,4,8,H,,
12.2023,12/29/2023,24.3,2133,A,G,,47.2,2,2,4,2,H,,
12.2023,12/29/2023,26.9,2860,A,G,,41.3,0,8,0,8,H,,
12.2023,12/29/2023,23.4,1834,A,G,,44.3,0,6,0,6,H,,
12.2023,12/29/2023,20.8,1811,A,G,,45,0,6,0,6,H,,
12.2023,12/29/2023,19.4,1875,A,G,,50.5,3,6,14,20,H,,
12.2023,12/29/2023,19.5,2857,A,G,,45.3,0,6,0,6,H,,
12.2023,12/29/2023,21.8,3075,A,G,,44,2,10,9,19,H,,
12.2023,12/29/2023,,2176,D,G,,,,,,,,TAG PULLED PREVIOUSLY,
12.2023,12/29/2023,,2191,D,G,,,,,,,,TAG PULLED PREVIOUSLY,
12.2023,12/29/2023,11.2,2190,A,G,,34.1,0,3,0,3,H,,
12.2023,12/29/2023,18.5,2171,A,G,,47.7,0,6,0,6,H,,
12.2023,12/29/2023,4.5,2198,A,G,,35.7,0,4,0,4,H,,
12.2023,12/29/2023,16.8,2197,A,G,,32.5,0,3,0,3,H,,
12.2023,12/29/2023,22.6,2155,A,G,,49,0,8,0,8,H,,
12.2023,12/29/2023,14,3021,A,G,,43.5,1,0,3,3,H,MSD,
12.2023,12/29/2023,11.5,2896,A,G,,,0,0,0,0,W,,
12.2023,12/29/2023,19.2,1896,DY,G,,39.5,0,4,0,4,H,,
12.2023,12/29/2023,13.5,1870,A,G,,35.5,0,6,0,6,H,,
12.2023,12/29/2023,26,2849,A,G,,47.4,3,8,0,8,H,,
12.2023,12/29/2023,24,1884,A,G,,54.5,0,10,0,10,H,,
12.2023,12/29/2023,21.3,1879,A,G,,46,0,6,0,6,H,,
12.2023,12/29/2023,20.2,3029,A,G,,41.2,0,6,0,6,H,LCP,
12.2023,12/29/2023,16.8,3097,A,G,,42.7,1,0,8,8,H,MSD,
12.2023,12/29/2023,17.2,2110,A,G,,37.1,0,4,0,4,H,,
12.2023,12/29/2023,18.6,2196,A,G,,43.2,0,6,0,6,H,,
12.2023,12/29/2023,12.8,2122,A,G,,22.2,0,5,0,5,H,,
12.2023,12/29/2023,15.5,3014,A,G,,39.6,0,4,0,4,H,LCP,
12.2023,12/29/2023,24.9,1888,A,G,,51.4,0,6,0,6,H,,
12.2023,12/29/2023,16,1839,A,G,,41.3,0,5,0,5,H,,
12.2023,12/29/2023,18.1,2138,A,G,,36.7,0,6,0,6,H,LCP,
12.2023,12/29/2023,23,1897,A,G,,47.3,2,6,8,14,H,,
12.2023,12/29/2023,19.5,1857,A,G,,42.6,0,4,0,4,H,LCP,
12.2023,12/29/2023,8.7,1846,A,G,,25.3,2,0,5,5,H,MSS,
12.2023,12/29/2023,7.9,2112,A,G,,34.6,0,4,0,4,H,,
12.2023,12/29/2023,12.3,3098,A,G,,42.5,2,7,11,18,H,,
12.2023,12/29/2023,23,3033,A,G,,40.5,0,8,0,8,H,,
12.2023,12/29/2023,21.1,2805,A,G,,41.3,0,8,0,8,H,,
12.2023,12/29/2023,15,3026,A,G,,25.2,0,6,0,6,H,,
12.2023,12/29/2023,18,3099,A,G,,36.5,0,7,0,7,H,,
12.2023,12/29/2023,16.7,3085,A,G,,34.5,0,4,0,4,H,,
12.2023,12/29/2023,19.5,3032,A,G,,45.2,4,4,9,13,H,,
12.2023,12/29/2023,30.2,3087,A,G,,40.2,3,5,9,14,H,,
12.2023,12/29/2023,12.5,2102,A,G,,28.5,0,2,0,2,D,,
12.2023,12/29/2023,13,2106,A,G,,24.7,0,2,0,2,D,,
12.2023,12/29/2023,17.5,3020,A,G,,36.5,0,2,0,2,H,,
12.2023,12/29/2023,,3003,D,G,,,,,,,,PULLED TAG,
12.2023,12/29/2023,7.9,3079,A,G,,29,0,2,0,2,H,,
12.2023,12/29/2023,9.4,3074,A,G,,33.2,0,3,0,3,H,,
12.2023,12/29/2023,11.1,2124,A,G,,30,0,0,0,0,W,,
12.2023,12/29/2023,15.9,2103,A,G,,33,0,6,0,6,H,LCP,
12.2023,12/29/2023,18.5,3027,A,G,,47.2,0,4,0,4,H,,
12.2023,12/29/2023,16.5,3018,A,G,,45.4,0,4,0,4,H,,
12.2023,12/29/2023,12.6,1830,A,G,,33.5,0,4,0,4,H,,
12.2023,12/29/2023,15.2,3017,A,G,,36.6,0,6,0,6,H,,
12.2023,12/29/2023,15.5,1877,A,G,,35.5,0,6,0,6,H,,
12.2023,12/29/2023,19.2,1874,A,G,,34.4,0,5,0,5,H,,
12.2023,12/29/2023,14.9,1804,A,G,,35.3,0,6,0,6,H,,
12.2023,12/29/2023,20.5,3071,A,G,,36.4,1,8,4,12,H,,
12.2023,12/29/2023,15.8,1835,A,G,,44,0,7,0,7,H,,
12.2023,12/29/2023,11.5,1885,A,G,,24.5,2,0,5,5,H,MSS,
12.2023,12/29/2023,22.3,1823,A,G,,43.9,4,6,18,24,H,,
12.2023,12/29/2023,27.5,1825,A,G,,49.7,0,6,0,6,H,,
12.2023,12/29/2023,18.5,3036,A,G,,31,0,8,0,8,H,,
12.2023,12/29/2023,15,3037,A,G,,34,0,9,0,9,H,,
12.2023,12/29/2023,21.1,3024,A,G,,54.9,0,10,0,10,H,,
12.2023,12/29/2023,26.8,3093,A,G,,49.1,4,8,17,25,H,,
12.2023,12/29/2023,10.7,3070,A,G,,,0,2,0,2,H,,
12.2023,12/29/2023,14.4,3081,A,G,,,0,4,0,4,H,LCP,
12.2023,12/29/2023,18.7,2116,A,G,,,0,8,0,8,H,,
12.2023,12/29/2023,12.7,2199,A,G,,,0,5,0,5,H,,
12.2023,12/29/2023,24.5,3094,A,G,,,2,8,10,18,H,,
12.2023,12/29/2023,18.2,3040,A,G,,,0,6,0,6,H,,
12.2023,12/29/2023,21,3091,A,G,,,0,9,0,9,H,,
12.2023,12/29/2023,25,1892,A,G,,,0,7,0,7,H,LCP,
12.2023,12/29/2023,11,2129,A,G,,,0,4,0,4,H,,
12.2023,12/29/2023,13,2162,A,G,,,0,4,0,4,H,,
12.2023,12/29/2023,14,2108,A,G,,,0,6,0,6,H,,
12.2023,12/29/2023,13.9,2153,A,G,,,0,4,0,4,H,,
12.2023,12/29/2023,17.3,2164,A,G,,,0,5,0,5,H,,
12.2023,12/29/2023,11.9,2177,A,G,,,0,4,0,4,H,,
12.2023,12/29/2023,16,2188,A,G,,,0,5,0,5,H,,
12.2023,12/29/2023,19.7,2167,A,G,,,0,6,0,6,H,,
12.2023,12/29/2023,15.4,1838,A,G,,,0,4,0,4,H,,
12.2023,12/29/2023,17.9,1816,A,G,,,0,4,0,4,H,,
12.2023,12/29/2023,21.7,1817,A,G,,,0,6,0,6,H,,
12.2023,12/29/2023,16.5,1895,A,G,,,2,4,10,14,H,,
12.2023,12/29/2023,26.1,2119,A,G,,,0,3,0,3,H,,
12.2023,12/29/2023,17.9,2101,A,G,,,0,3,0,3,H,,
12.2023,12/29/2023,11.8,3034,A,G,,,0,4,0,4,H,,
12.2023,12/29/2023,16,2140,A,G,,,0,4,0,4,H,,
12.2023,12/29/2023,14.8,3031,A,G,,,2,0,4,4,P,DECAP,
12.2023,12/29/2023,10.9,2135,A,G,,,0,4,0,4,D,,
12.2023,12/29/2023,11,2174,A,G,,,0,2,0,2,D,,
12.2023,12/29/2023,7.4,2187,A,G,,,0,2,0,2,D,,
12.2023,12/29/2023,30.5,2123,A,G,,,0,4,0,4,H,,
12.2023,12/29/2023,22,2165,A,G,,,0,4,0,4,H,,
12.2023,12/29/2023,17,2149,A,G,,,0,5,0,5,H,,
12.2023,12/29/2023,13.9,2163,A,G,,,0,6,0,6,H,,
12.2023,12/29/2023,12.5,1854,A,G,,,0,6,0,6,H,,
12.2023,12/29/2023,11.5,1861,A,G,,,0,4,0,4,H,,
12.2023,12/29/2023,16.8,3049,A,G,,,0,6,0,6,H,LCP,
12.2023,12/29/2023,15.1,3051,A,G,,,0,7,0,7,H,,
12.2023,12/29/2023,20.3,1837,A,G,,,0,6,0,6,H,,
12.2023,12/29/2023,22.5,1866,A,G,,,0,5,0,5,H,,
12.2023,12/29/2023,15,3041,A,G,,,0,2,0,2,H,,
12.2023,12/29/2023,23,1848,A,G,,,0,6,0,6,H,,
12.2023,12/29/2023,11.8,1841,A,G,,,0,6,0,6,H,LCP,
12.2023,12/29/2023,16,1880,A,G,,,0,6,0,6,H,,
12.2023,12/29/2023,18,1818,A,G,,,0,8,0,8,H,,
12.2023,12/29/2023,15,3015,A,G,,,0,5,0,5,H,,
12.2023,12/29/2023,17,1859,A,G,,49.7,0,6,0,6,H,LCP,
12.2023,12/29/2023,22.9,1893,A,G,,53.5,1,6,6,12,H,,
12.2023,12/29/2023,21,3022,A,G,,50.3,1,11,5,16,H,,
12.2023,12/29/2023,24,1845,A,G,,43.8,0,6,0,6,H,,
12.2023,12/29/2023,,1840,D,G,,,,,,,,PULLED TAG,
12.2023,12/29/2023,11,1858,A,G,,27.9,0,2,0,2,H,,
12.2023,12/29/2023,10.9,3083,A,G,,38.9,0,6,0,6,H,,
12.2023,12/29/2023,13,1814,A,G,,37.9,0,4,0,4,H,,
12.2023,12/29/2023,18,1894,A,G,,39.2,0,6,0,6,H,,
12.2023,12/29/2023,22.4,1851,A,G,,47.6,4,6,10,16,H,,
12.2023,12/29/2023,24.5,3043,A,G,,45,0,8,0,8,H,,
12.2023,12/29/2023,6.8,1860,DY,G,,,0,0,0,0,W,,
12.2023,12/29/2023,21.5,1864,A,G,,46.5,0,5,0,5,H,,
12.2023,12/29/2023,19,3048,A,G,,53.4,0,6,0,6,H,,
12.2023,12/29/2023,20.8,3039,A,G,,48.4,2,5,8,13,H,,
12.2023,12/29/2023,17,2853,A,G,,34.3,0,2,0,2,H,,
12.2023,12/29/2023,4.8,1827,A,G,,30.6,0,2,0,2,H,,
12.2023,12/29/2023,6,1836,A,G,,34.3,1,0,2,2,H,MSS,
12.2023,12/29/2023,15.5,1886,A,G,,35,0,3,0,3,H,,
12.2023,12/29/2023,10.9,2121,A,G,,,0,1,0,1,W,,
12.2023,12/29/2023,13.1,2115,A,G,,34.9,0,4,0,4,H,,
12.2023,12/29/2023,11,3067,A,G,,29.3,0,4,0,4,H,,
12.2023,12/29/2023,14.9,2179,A,G,,30.6,0,4,0,4,H,,
12.2023,12/29/2023,9,2159,DY,G,,,0,0,0,0,W,,
12.2023,12/29/2023,7.3,2104,DY,G,,,2,0,0,0,W,,
12.2023,12/29/2023,21.2,2109,A,G,,48.1,0,4,0,4,H,,
12.2023,12/29/2023,11,2192,A,G,,32.4,0,2,0,2,H,,
12.2023,12/29/2023,15,1833,A,G,,39,0,5,0,5,H,LCP,
12.2023,12/29/2023,16.9,1882,A,G,,38.3,0,6,0,6,H,,
12.2023,12/29/2023,18,2881,A,G,,52.1,2,6,10,16,H,,
12.2023,12/29/2023,26.5,2893,A,G,,35.6,1,6,4,10,H,,
12.2023,12/29/2023,16.9,2134,A,G,,47,0,6,0,6,H,,
12.2023,12/29/2023,13,2136,A,G,,45.4,0,2,0,2,H,,
12.2023,12/29/2023,16.8,1810,A,G,,44.9,0,6,0,6,H,,
12.2023,12/29/2023,26.6,2137,A,G,,58.6,1,6,4,10,H,,
12.2023,12/29/2023,15.2,1806,A,G,,31.2,0,4,0,4,H,,
12.2023,12/29/2023,22.1,1813,A,G,,40.3,0,6,0,6,H,,
12.2023,12/29/2023,16.5,3016,A,G,,39.2,0,6,0,6,H,,
12.2023,12/29/2023,14.5,1862,A,G,,37,0,8,0,8,H,,
12.2023,12/29/2023,11,3082,A,G,,29.6,1,0,4,4,H,DECAP,
12.2023,12/29/2023,19,2126,A,G,,43.9,0,6,0,6,H,,
12.2023,12/29/2023,24.5,1898,A,G,,55.5,3,8,22,30,H,,
12.2023,12/29/2023,18.5,3090,A,G,,36.4,1,0,8,8,H,DECAP,
12.2023,12/29/2023,12.5,1828,A,G,,41.1,0,6,0,6,H,,
12.2023,12/29/2023,14.5,1889,A,G,,40.1,0,8,0,8,H,,
12.2023,12/29/2023,19,1807,A,G,,46.7,0,7,0,7,H,,
12.2023,12/29/2023,19.5,3084,A,G,,47.6,0,6,0,6,H,LCP,
12.2023,12/29/2023,12.5,1801,A,G,,33.3,0,4,0,4,H,,
12.2023,12/29/2023,11.4,1803,A,G,,29.5,0,4,0,4,H,,
12.2023,12/29/2023,13.9,2181,A,G,,33.5,0,2,0,2,H,,
12.2023,12/29/2023,17.5,3058,A,G,,46.9,0,3,0,3,H,,
12.2023,12/29/2023,19,1805,A,G,,38.3,0,3,0,3,H,LCP,
12.2023,12/29/2023,22.2,1843,A,G,,50.6,2,4,8,12,H,LCP,
12.2023,12/29/2023,22.5,3002,A,G,,48,2,4,4,8,H,,
12.2023,12/29/2023,17.3,3028,A,G,,43.5,0,6,0,6,H,,
12.2023,12/29/2023,16,3006,A,G,,37.6,0,6,0,6,H,,
12.2023,12/29/2023,16.7,3060,A,G,,45.3,1,8,6,14,H,,
12.2023,12/29/2023,23,3100,A,G,,41.5,0,8,0,8,H,LCP,
12.2023,12/29/2023,41.1,3005,A,G,,60.9,2,10,4,14,H,,
12.2023,12/29/2023,14.5,2114,A,G,,48.1,0,2,0,2,H,,
12.2023,12/29/2023,13,2194,A,G,,44.4,0,2,0,2,H,,
12.2023,12/29/2023,18,1831,A,G,,37.4,0,3,0,3,H,,
12.2023,12/29/2023,11.6,2183,A,G,,29.1,0,2,0,2,H,,
12.2023,12/29/2023,13.8,2150,A,G,,42.1,0,6,0,6,H,,
12.2023,12/29/2023,9.1,2111,A,G,,35.5,0,4,0,4,D,,
12.2023,12/29/2023,,2182,D,G,,,,,,,,PULLED TAG ,
12.2023,12/29/2023,,2161,D,G,,,,,,,,PULLED TAG ,
12.2023,12/29/2023,19.5,3035,A,G,,50.4,0,5,0,5,H,LCP,
12.2023,12/29/2023,22.5,3004,A,G,,48.5,0,8,0,8,H,"LCP, IMMATURE FLOWER",
12.2023,12/29/2023,19.1,3046,A,G,,44.9,0,7,0,7,H,,
12.2023,12/29/2023,23.6,3080,A,G,,48.1,0,10,0,10,H,LCP,
12.2023,12/29/2023,11.4,2113,DY,G,,,0,0,0,0,W,,
12.2023,12/29/2023,13,1809,DY,G,,,0,0,0,0,W,,
12.2023,12/29/2023,NA,1844,D,G,,NA,NA,NA,NA,NA,NA,,
12.2023,12/29/2023,NA,2891,D,G,,NA,NA,NA,NA,NA,NA,COULD NOT FIND,
12.2023,12/29/2023,NA,1849,D,G,,NA,NA,NA,NA,NA,NA,,
12.2023,12/29/2023,NA,1867,D,G,,NA,NA,NA,NA,NA,NA,,
12.2023,12/29/2023,NA,1863,D,G,,NA,NA,NA,NA,NA,NA,,
12.2023,12/29/2023,13.5,2148,A,G,,37.8,0,4,0,4,H,,
1.2024,1/23/2024,4.6,2186,A,G,37.1,41.7,0,6,NA,NA,H,*Leaves on branches/total leaves not collected on this data sheet,
1.2024,1/23/2024,4.2,2189,A,G,38.7,42.9,0,5,NA,NA,H,,
1.2024,1/23/2024,5.9,3095,A,G,48.2,54.1,0,10,NA,NA,H,,
1.2024,1/23/2024,4,3059,A,G,31,35,0,2,NA,NA,H,,
1.2024,1/23/2024,4.7,2178,A,G,45.5,50.2,2,8,NA,NA,H,,
1.2024,1/23/2024,4.3,2146,A,G,42.3,46.6,0,10,NA,NA,H,,
1.2024,1/23/2024,NA,2170,D,G,NA,NA,NA,NA,,,NA,PLANT MISSING ,
1.2024,1/23/2024,3.6,2145,A,G,46.5,50.1,3,11,NA,NA,H,,
1.2024,1/23/2024,6,1899,A,G,45,51,0,8,NA,NA,H,,
1.2024,1/23/2024,2.5,2117,A,G,36.2,38.7,0,6,NA,NA,H,,
1.2024,1/23/2024,4.2,2154,A,G,55.3,59.5,0,8,NA,NA,H,,
1.2024,1/23/2024,4.2,2118,A,G,37.6,41.8,0,4,NA,NA,H,,
1.2024,1/23/2024,1.4,2169,A,G,49,50.4,0,4,NA,NA,H,,
1.2024,1/23/2024,3.2,2156,A,G,46.9,50.1,0,4,NA,NA,H,,
1.2024,1/23/2024,3.1,2132,A,G,38.7,41.8,0,2,NA,NA,H,,
1.2024,1/23/2024,2.1,2128,A,G,45.1,47.2,0,2,NA,NA,H,,
1.2024,1/23/2024,2.8,2120,A,G,44.5,47.3,0,6,NA,NA,H,,
1.2024,1/23/2024,2.1,1826,A,G,32.5,34.6,0,6,NA,NA,H,,
1.2024,1/23/2024,2.3,2157,A,G,37.8,40.1,0,4,NA,NA,H,,
1.2024,1/23/2024,5.5,2144,A,G,45.5,51,0,8,NA,NA,H,,
1.2024,1/23/2024,2.8,2107,A,G,41.4,44.2,0,6,NA,NA,H,,
1.2024,1/23/2024,5.3,2131,A,G,34.3,39.6,0,6,NA,NA,H,,
1.2024,1/23/2024,4.2,3068,A,G,33.1,37.3,0,5,NA,NA,H,,
1.2024,1/23/2024,3,2168,A,G,37.7,40.7,0,2,NA,NA,H,,
1.2024,1/23/2024,3.6,2141,A,G,35.7,39.3,0,4,NA,NA,H,,
1.2024,1/23/2024,2.8,2180,A,G,46.5,49.3,0,8,NA,NA,H,,
1.2024,1/23/2024,2.9,2166,A,G,37.6,40.5,0,7,NA,NA,H,,
1.2024,1/23/2024,2.1,3062,A,G,33.1,35.2,0,2,NA,NA,H,,
1.2024,1/23/2024,1.7,3050,A,G,32.9,34.6,0,4,NA,NA,H,,
1.2024,1/23/2024,2.7,2835,A,G,44.4,47.1,0,3,NA,NA,H,,
1.2024,1/23/2024,NA,2200,NA,G,NA,NA,NA,NA,NA,NA,NA,PLANT MISSING ,
1.2024,1/23/2024,2.4,1900,A,G,27.6,30,0,4,NA,NA,H,,
1.2024,1/23/2024,2.8,1822,DY,G,26.8,29.6,0,0,,,D,,
1.2024,1/23/2024,3.8,2147,DY,G,23.6,27.4,0,0,,,D,,
1.2024,1/23/2024,1.7,1812,A,G,28.6,30.3,0,4,NA,NA,H,,
1.2024,1/23/2024,5.7,3047,A,G,43.1,48.8,0,8,NA,NA,H,,
1.2024,1/23/2024,4.8,3038,A,G,46.5,51.3,0,6,NA,NA,H,,
1.2024,1/23/2024,6.3,2852,A,G,43.9,50.2,0,7,NA,NA,H,,
1.2024,1/23/2024,3,3044,A,G,41.2,44.2,3,9,NA,NA,H,,
1.2024,1/23/2024,4.8,3054,A,G,36.5,41.3,0,6,NA,NA,H,,
1.2024,1/23/2024,4,3057,A,G,36.5,40.5,0,7,NA,NA,H,,
1.2024,1/23/2024,8,1832,A,G,35.2,43.2,0,10,NA,NA,H,,
1.2024,1/23/2024,6.5,1819,A,G,41.5,48,0,8,NA,NA,H,,
1.2024,1/23/2024,2.4,1848,A,G,46.1,48.5,0,4,NA,NA,H,*Leaves on branches/total leaves not collected on this data sheet,
1.2024,1/23/2024,3.1,1871,A,G,40.1,43.2,0,6,NA,NA,H,,
1.2024,1/23/2024,,3089,D,G,,,,,,,D,,
1.2024,1/23/2024,3.7,3025,A,G,43.2,46.9,0,8,NA,NA,H,,
1.2024,1/23/2024,4.5,3053,A,G,40,44.5,0,8,NA,NA,H,,
1.2024,1/23/2024,4.8,3030,A,G,35.2,40,0,8,NA,NA,H,,
1.2024,1/23/2024,8.6,3086,A,G,44.5,53.1,1,9,NA,NA,H,,
1.2024,1/23/2024,3.8,3001,A,G,47.5,51.3,2,8,NA,NA,H,,
1.2024,1/23/2024,2.7,3096,A,G,43.5,46.2,0,8,NA,NA,H,,
1.2024,1/23/2024,2.5,3042,A,G,44.3,46.8,0,7,NA,NA,H,,
1.2024,1/23/2024,4.2,3076,A,G,53.4,57.6,2,8,NA,NA,H,,
1.2024,1/23/2024,3.1,3078,A,G,43.8,46.9,2,9,NA,NA,H,,
1.2024,1/23/2024,4.6,3092,A,G,44.1,48.7,0,6,NA,NA,H,,
1.2024,1/23/2024,3.9,3012,A,G,46.5,50.4,2,4,NA,NA,H,,
1.2024,1/23/2024,8.2,3008,A,G,39.4,47.6,2,14,NA,NA,H,MSS,
1.2024,1/23/2024,5.3,2862,A,G,36.2,41.5,0,6,NA,NA,H,,
1.2024,1/23/2024,2.4,3052,A,G,28.8,31.2,0,4,NA,NA,H,,
1.2024,1/23/2024,NA,3055,D,G,NA,NA,NA,NA,NA,NA,D,DEAD,
1.2024,1/23/2024,2.1,3063,A,G,29.2,31.3,0,3,NA,NA,H,PREDATION,
1.2024,1/23/2024,7.9,3065,A,G,39.1,47,0,8,NA,NA,H,,
1.2024,1/23/2024,3.7,2175,A,G,40.8,44.5,0,7,NA,NA,H,,
1.2024,1/23/2024,3.7,2172,A,G,49,52.7,0,8,NA,NA,H,,
1.2024,1/23/2024,4.4,1853,A,G,39.7,44.1,0,8,NA,NA,H,,
1.2024,1/23/2024,4.2,2864,A,G,46.5,50.7,0,8,NA,NA,H,,
1.2024,1/23/2024,3.8,3007,A,G,38.4,42.2,0,4,NA,NA,H,,
1.2024,1/23/2024,3.7,3009,A,G,36.5,40.2,0,6,NA,NA,H,,
1.2024,1/23/2024,3.3,3066,A,G,32.7,36,0,5,NA,NA,H,,
1.2024,1/23/2024,6.5,3010,A,G,32.6,39.1,0,8,NA,NA,H,,
1.2024,1/23/2024,2.8,2152,A,G,49.5,52.3,1,8,NA,NA,H,,
1.2024,1/23/2024,6.8,2142,A,G,43.2,50,0,6,NA,NA,H,,
1.2024,1/23/2024,3.1,2125,A,G,45.4,48.5,2,10,NA,NA,H,,
1.2024,1/23/2024,2.7,1865,A,G,47.3,50,0,4,NA,NA,H,,
1.2024,1/23/2024,4.2,3077,A,G,37.5,41.7,0,4,NA,NA,H,,
1.2024,1/23/2024,2.9,3056,A,G,39.1,42,0,3,NA,NA,H,,
1.2024,1/23/2024,3,3011,A,G,35.5,38.5,0,6,NA,NA,H,,
1.2024,1/23/2024,3.5,3023,A,G,37.1,40.6,0,6,NA,NA,H,,
1.2024,1/23/2024,3.6,1842,A,G,36.3,39.9,0,8,NA,NA,H,,
1.2024,1/23/2024,2.7,1881,A,G,39.8,42.5,0,10,NA,NA,H,,
1.2024,1/23/2024,1.9,3088,A,G,32.1,34,0,1,NA,NA,H,,
1.2024,1/23/2024,3.2,1878,A,G,49,52.2,1,6,NA,NA,H,,
1.2024,1/23/2024,2.8,3019,A,G,43.6,46.4,0,6,NA,NA,H,,
1.2024,1/23/2024,2.1,2158,A,G,39.2,41.3,0,4,NA,NA,H,,
1.2024,1/23/2024,2.1,2130,A,G,33.4,35.5,0,4,NA,NA,H,,
1.2024,1/23/2024,3.5,1859,A,G,49.7,53.2,0,8,NA,NA,H,*Leaves on branches/total leaves not collected on this data sheet,
1.2024,1/24/2024,2.9,1893,A,G,53.5,56.4,1,6,NA,NA,H,,
1.2024,1/24/2024,5.5,3022,A,G,50.3,55.8,1,11,NA,NA,H,,
1.2024,1/24/2024,3.2,1845,A,G,43.8,47,0,8,NA,NA,H,,
1.2024,1/24/2024,NA,1840,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
1.2024,1/24/2024,2.4,1858,A,G,27.9,30.3,0,2,NA,NA,H,,
1.2024,1/24/2024,3,3083,A,G,38.9,41.9,0,6,NA,NA,H,,
1.2024,1/24/2024,1.6,1814,A,G,37.9,39.5,0,4,NA,NA,H,,
1.2024,1/24/2024,5.7,1894,A,G,39.2,44.9,0,5,NA,NA,H,,
1.2024,1/24/2024,3.6,1851,A,G,47.6,51.2,4,6,NA,NA,H,,
1.2024,1/24/2024,4.9,3043,A,G,45,49.9,0,8,NA,NA,H,,
1.2024,1/24/2024,NA,1860,D,G,NA,NA,NA,NA,NA,NA,DEAD,,
